phrase,token_length,n_prompts,elm_average_score,elm_percentile,elm_percentile_bin,linear_average_score,linear_percentile,linear_percentile_bin
robot,3,254,942.950843270369,0.624844270695888,2,1771.28041425089,0.629496204194105,2
epic scene,4,79,942.893407894086,0.624770625310692,2,1811.92636610586,0.689633798322113,2
pendant,3,55,942.794085138494,0.624525140693371,2,1792.17880415483,0.661114622904942,2
high intricate details,5,76,942.789222315738,0.624512866462505,2,1740.00707365337,0.579030703988511,2
32k,5,278,942.727962356677,0.624402398384711,2,1743.41862498771,0.584320897491761,2
sweating,3,214,942.263018171364,0.623580024916689,2,1725.00907427351,0.554021958599019,2
shuimobysim,6,74,942.212966094146,0.623506379531493,2,1718.69388724662,0.542938328127014,2
fashion,3,112,942.012284687587,0.623224072221574,2,1770.69125747681,0.628520402840257,2
running,3,129,941.927929427273,0.623107467028347,2,1784.78566156432,0.650264202819391,2
futuristic,3,227,941.870919786361,0.623003136065986,2,1791.61681873473,0.660316797898652,2
ambient soft lighting,5,88,941.830872275613,0.622923353565357,2,1729.74840892445,0.561994071546492,2
medieval,3,135,941.684538212529,0.622616497793707,2,1844.27438648365,0.731034779033159,2
pale,3,58,941.6399472993,0.622518303946779,2,1764.09181792161,0.618326654106037,2
night sky,4,320,941.598431301117,0.622383287407253,2,1729.7701002121,0.562024757123657,2
flirting,3,71,941.534781012737,0.622248270867727,2,1758.05561248349,0.608439761143467,2
(best quality:1),8,50,941.329069824219,0.621892318172613,2,1747.25426513672,0.590519384079095,2
bare shoulder,4,143,941.20732554189,0.62168365624789,2,1757.47963730605,0.607414862866156,2
(realistic humid skin:1.6),11,67,941.084895802968,0.621389074707106,2,1654.33524789383,0.430708898203666,1
((small breasts)),6,139,940.994819037348,0.621211098359549,2,1742.78522387168,0.583388055945944,2
game cg,4,125,940.911954101563,0.620965613742229,2,1813.86268164063,0.69210091872618,2
volumetric fog,5,210,940.911654517764,0.620959476626796,2,1731.15739978609,0.56438140944993,2
arms behind back,5,547,940.909289288564,0.620941065280497,2,1756.78992000489,0.606445198627741,2
(solo:1.4),9,110,940.828158291903,0.620830597202703,2,1752.62455832741,0.599657548958838,2
(best_quality:1.0),11,91,940.458235520583,0.620038909311845,2,1726.54130000859,0.556544313041984,2
(8k),6,376,940.415817544815,0.619873207195154,2,1768.34782425901,0.624917916081084,2
mysterious,3,117,940.288457625952,0.619560214308071,2,1761.73724626068,0.614441860036946,2
(rich:1.4),9,243,940.243999088743,0.61945588334571,2,1747.37358287921,0.590697360426652,2
clouds,3,336,940.127322968983,0.619179713151225,2,1847.75378817604,0.735189606181303,2
d&d,5,51,939.796082739737,0.618547590261625,2,1767.08794567632,0.623070644335749,2
cel shading,4,58,939.78109951677,0.618510767569027,2,1848.58201651738,0.736146996188851,2
super resolution,4,60,939.766379292806,0.618473944876429,2,1720.44702148438,0.546197136421939,2
(absurdly long hair:1.4),12,60,939.73157602946,0.618406436606666,2,1679.97130533854,0.475522115095463,1
holding gun,4,60,939.507371520996,0.617989112757222,2,1797.30982666016,0.66879215431163,2
award-winning,5,118,939.435524374752,0.617872507563995,2,1766.82202820859,0.622665594717171,2
large areolae,6,62,939.429137199156,0.617860233333129,2,1731.4121871456,0.56482941887654,2
missing arms,4,63,939.361817859468,0.617694531216438,2,1775.66603790768,0.636326813671038,2
absurdres:1.2,8,248,939.323914066438,0.617620885831242,2,1687.66284893405,0.489072865971536,1
wet shirt,4,58,939.12699100889,0.617185150635498,2,1744.9682112069,0.586861663281025,2
8k uhd,6,1929,938.906143275489,0.616792375247786,2,1749.71407959238,0.594588291611177,2
standing sex,4,55,938.812797962536,0.616589850438497,2,1689.09039750533,0.491638180222532,1
male_focus,5,63,938.584461030506,0.616135703896455,2,1759.56824699281,0.610894607316669,2
unique,4,72,938.481522454156,0.615896356394567,2,1690.97841813829,0.494866302940292,1
by carlo galli bibiena,9,53,938.380155743293,0.615706105816144,2,1706.84254887419,0.523121582393843,2
enchanting,3,327,938.307300299315,0.615540403699453,2,1754.60274213972,0.602879534561166,2
dragon horns,4,76,938.295092130962,0.615466758314257,2,1807.95821581389,0.684220862510203,2
bowtie,4,232,938.138368014632,0.615123079850009,2,1690.6763850245,0.49435078524392,1
ulzzang-6500-v1.1,15,317,938.119569700223,0.615061708695679,2,1749.82812769556,0.594790816420466,2
frown,4,137,938.109979337149,0.615037160233947,2,1741.58189982393,0.581553058431476,2
fullbody,4,155,937.99928273847,0.614754852924029,2,1748.39553931452,0.592317558900965,2
(4k),6,176,937.738015088168,0.614220923881357,2,1758.92557352239,0.609845160577625,2
unreal,3,206,937.643400914461,0.614049084649233,2,1779.0642937225,0.641408345249566,2
high-resolution,5,59,937.625257071802,0.613993850610336,2,1741.33845752781,0.581141871697465,2
clitoris,5,143,937.588977520283,0.613877245417109,2,1822.25329419116,0.703589598816764,2
text,3,166,937.580435327737,0.613852696955377,2,1725.1273340432,0.554181523600277,2
pencil skirt,4,136,937.579278384938,0.613846559839944,2,1724.44688191133,0.553156625322966,2
semen,4,55,937.522166304155,0.613711543300418,2,1742.88007035689,0.583572169408934,2
wind,3,534,937.389690584904,0.613453784452232,2,1749.82828135973,0.594796953535899,2
8kres,5,66,937.367172703599,0.613386276182469,2,1762.39523592862,0.615724517162443,2
dancing,3,121,937.335683144814,0.613300356566407,2,1727.81179431253,0.558630932289206,2
suspenders,4,99,937.317021225438,0.613263533873809,2,1764.44652950402,0.618829897571543,2
upper_body,5,206,937.283762811457,0.613196025604046,2,1756.86987038029,0.606598626513566,2
masculine,3,58,937.27135335988,0.613171477142314,2,1709.00409356479,0.526441761843099,2
ceo,3,70,937.262441144671,0.613159202911448,2,1734.96240408761,0.570696501230492,2
normal quality,4,65,937.123725304237,0.612870758486096,2,1730.51423903245,0.563270591556557,2
nature,3,432,936.873094558716,0.612392063482322,2,1805.68489639847,0.680728843828824,2
shadows,3,335,936.716042589786,0.612103619056971,2,1765.83118623193,0.62113131585892,2
bell,3,61,936.682860327549,0.612048385018074,2,1750.49988893603,0.595993691045335,2
(ulzzang-6500-v1.1:0.8),21,61,936.663169985912,0.612023836556342,2,1656.0044855837,0.433648576496075,1
hiqcgbody,6,89,936.490042697178,0.611729255015558,2,1763.61392863413,0.617639297177541,2
crop top,4,459,936.433735533737,0.611612649822331,2,1717.28467621315,0.540563264454441,2
sub-pixel convolution,7,111,936.39835337046,0.611557415783434,2,1673.91198455536,0.464788300203139,1
sunlight,3,758,936.313247922228,0.611446947705639,2,1776.36120267279,0.63747445425701,2
(solo:1.1),9,111,936.257701289546,0.611361028089577,2,1740.67732472463,0.58004946515039,2
slender body,4,171,935.996131227728,0.610741179430844,2,1748.43483729669,0.592385067170728,2
light blue hair,5,107,935.9071307316,0.610526380390689,2,1812.01465528256,0.689738129284474,2
paizuri,5,97,935.788860832293,0.610293170004235,2,1735.22315837428,0.571169059118833,2
testicles,4,361,935.744320433556,0.610207250388173,2,1792.1095192188,0.660991880596282,2
green skin,4,107,935.61055463274,0.609943354424553,2,1752.29498348058,0.599178853955064,2
beautiful detailed sky,5,225,935.559405924479,0.609888120385656,2,1823.19873426649,0.704749513633602,2
global illumination,4,259,935.257643268836,0.609335779996686,2,1748.80948099851,0.592998778714029,2
wide angle,4,164,935.089937163562,0.608985964417005,2,1740.36785144341,0.57961986707008,2
beautiful character design,5,109,935.021604625457,0.608777302492283,2,1797.31229169653,0.668798291427064,2
best aesthetic,4,54,934.879505863896,0.608544092105828,2,1723.26064950449,0.551186611268971,2
goosebumps,3,71,934.846203441351,0.608464309605199,2,1710.74348901023,0.529289383404012,2
silhouette,3,73,934.732934403093,0.608188139410714,2,1759.99166911922,0.611686295207527,2
pleated_skirt,6,71,934.680250570808,0.608096082679219,2,1608.468767193,0.35562129088086,1
muscle,3,78,934.61437870906,0.607899694985363,2,1755.36007220929,0.604180603032962,2
crossed arms,4,114,934.520482648883,0.60770944440694,2,1735.33898390385,0.571304075658359,2
masterpiece:1.6,7,59,934.508491645425,0.607684895945208,2,1728.17696471133,0.55929374075597,2
cartoon style,4,51,934.399167229148,0.607543742290249,2,1842.29223273782,0.728506287474761,2
pale skin,4,1161,934.391114608673,0.607519193828517,2,1672.45566655437,0.462284357106473,1
best quality:1.4,8,69,934.390791851541,0.607513056713084,2,1716.40852333843,0.538943065980128,2
fantastic,3,62,934.381338796308,0.607476234020486,2,1806.1889195596,0.681612588451176,2
extremely detailed 8k,6,63,934.305323040675,0.607322806134661,2,1820.96984669519,0.701938714765286,2
official art,4,2994,934.226587304451,0.607132555556238,2,1746.1571576788,0.588782580411555,2
sleeveless,3,457,934.135742488001,0.606936167862381,2,1774.69964986922,0.634669792504127,2
glint,4,192,934.111474116643,0.606856385361752,2,1717.75147819519,0.541287444075536,2
(standing),5,107,934.085190532363,0.60677046574569,2,1760.05477762668,0.611809037516187,2
low-tied long hair,7,58,934.012310159617,0.606629312090731,2,1673.36774102573,0.46401502365858,1
blood,3,266,933.994675141528,0.606592489398133,2,1714.47939076818,0.535825411340162,2
stairs,3,90,933.983118014866,0.606555666705535,2,1792.04269070095,0.660942783672818,2
nervous,3,60,933.865115865072,0.606310182088215,2,1762.91168416341,0.616510067937868,2
fantasy,3,1437,933.744899561277,0.606052423240029,2,1830.75259584176,0.714538212749244,2
full body,4,5302,933.744320944632,0.606046286124596,2,1738.47414227532,0.576446978391217,2
aura,3,54,933.555245858652,0.605708744775781,2,1689.61472913954,0.492442142344255,1
milky way,4,103,933.376671948479,0.605358929196099,2,1743.12595048923,0.583879025180585,2
lewd,3,56,933.344900403704,0.605322106503501,2,1811.20026942662,0.688615037160234,2
20 years old,6,52,933.041020320012,0.604739080537366,2,1727.59544020433,0.558281116709524,2
(small breasts),6,148,933.02275353509,0.604671572267603,2,1785.48027574694,0.651289101096703,2
military,3,107,932.922635657765,0.604462910342881,2,1769.45644485616,0.626550388786263,2
perspective,3,518,932.830954209258,0.604180603032962,2,1761.44776592476,0.613999987725769,2
(best_quality:1.3),11,109,932.798221413149,0.604119231878632,2,1674.32715963661,0.465549302516831,1
starry,3,81,932.745056529104,0.604008763800838,2,1763.3169367284,0.617166739289199,2
underboob,5,336,932.700952802386,0.603898295723044,2,1754.6711000715,0.602977728408094,2
white pants,4,90,932.691154310438,0.603886021492178,2,1699.89905598958,0.510706197872876,2
(large breasts),6,193,932.690615955412,0.603879884376745,2,1715.47037201718,0.537439472699042,2
fair skin,4,287,932.455727713449,0.603321406872342,2,1762.30010794929,0.615564952161185,2
white bikini,4,96,932.423064867655,0.603223213025414,2,1739.18144226074,0.577711224170415,2
nametag,4,65,932.375288273738,0.603106607832187,2,1714.50469876803,0.535886782494492,2
white_dress,5,66,931.957372954397,0.602394702441958,2,1837.24826142282,0.722639205120809,2
temple,3,101,931.906702022741,0.60229650859503,2,1800.35049770846,0.673247700115991,2
kpop idol,4,275,931.875274880149,0.602229000325267,2,1789.11520973899,0.656481100753024,2
precum,4,52,931.866917536809,0.602216726094401,2,1736.41226900541,0.5730224679796,2
no_humans,5,64,931.444320201874,0.60125319897142,2,1686.11965942383,0.486188421718024,1
4k,4,3498,931.421784001258,0.601197964932522,2,1764.71585423255,0.619357689498782,2
flirting with camera,5,58,931.282723262392,0.60092793185347,2,1741.62330995757,0.581589881124074,2
sleeveless shirt,4,92,931.273277614428,0.600903383391738,2,1770.82654206649,0.628765887457577,2
artstation,4,922,931.14497254262,0.600664035889851,2,1758.06654546576,0.608458172489766,2
moody lighting,4,213,931.114625456188,0.600608801850954,2,1704.21996382592,0.518125970431378,2
ambient lighting,4,83,931.049952863211,0.600492196657727,2,1696.86432105375,0.505452827062224,2
ghost,3,66,930.989140366063,0.600338768771902,2,1813.1361879291,0.691112843141467,2
headphones,3,197,930.934257700964,0.600228300694108,2,1772.6143984722,0.631656468826522,2
white_gloves,5,55,930.595040616122,0.599430475687817,2,1751.63543812145,0.597957567983896,2
cloudy_sky,5,101,930.577008540087,0.599381378764353,2,1803.2437913347,0.677402527264135,2
cinematic shot,4,105,930.461403111049,0.599062248761837,2,1842.29643961589,0.728512424590194,2
large_breasts,5,324,930.448351636345,0.599031563184672,2,1706.44869354625,0.52237899142645,2
big depth of field,6,80,930.432233810425,0.599000877607507,2,1759.04047164917,0.609998588463451,2
kneeling,4,288,930.415923860338,0.598982466261208,2,1694.74125968085,0.50150052472337,2
neon light,4,99,930.234125002466,0.598712433182156,2,1694.87192604759,0.501776694917855,2
star \(sky\),8,65,930.104810509315,0.598381028948774,2,1763.33461162861,0.617191287750931,2
official alternate costume,5,87,930.102936843346,0.598374891833341,2,1802.56364633845,0.676432863025721,2
virtual youtuber,4,72,930.041269090441,0.598307383563578,2,1813.09657287598,0.691051471987137,2
contrapposto,6,143,929.950446175529,0.598123270100587,2,1759.72721937486,0.611140091933989,2
(solo:1.2),9,126,929.909702967084,0.598074173177123,2,1759.70904153491,0.61112168058769,2
atmospheric,3,421,929.882002261925,0.598037350484525,2,1755.3898635828,0.604254248418158,2
blue sky,4,619,929.875936616026,0.59800666490736,2,1800.90153865783,0.674027113775983,2
skinny body,4,81,929.829945128641,0.597926882406731,2,1765.33731041426,0.620358039314362,2
nintendo,3,70,929.705533490862,0.597675260673978,2,1785.86854248047,0.651810755908508,2
1lady,4,93,929.613413164693,0.597527969903586,2,1736.34612708963,0.572954959709837,2
(rule of third_composition:1.3),13,66,929.552720965761,0.597411364710359,2,1611.3476673473,0.360040013992623,1
((mechanical cervial attaching to neck)),11,60,929.512276204427,0.597325445094297,2,1727.83648376465,0.558698440558968,2
green dress,4,90,929.483514065213,0.5972702110554,2,1768.85850897895,0.625672781279343,2
wide hips,4,1149,929.376082265138,0.597067686246111,2,1736.70381513816,0.57353184856054,2
tall,3,315,929.315799192398,0.596895847013987,2,1789.48353368366,0.657100949411758,2
frilled dress,5,66,929.312161994703,0.596889709898554,2,1778.45035344904,0.640444818126584,2
crowd,3,305,929.239102322938,0.596742419128161,2,1792.25968577901,0.661194405405571,2
ultra_high_res,7,58,929.232352421202,0.596736282012728,2,1651.42243168272,0.425743971818366,1
complex background,4,248,929.018989532225,0.596226901431789,2,1735.66526425269,0.571844141816464,2
multiple boys,4,132,928.919597278942,0.5960243766225,2,1771.12193113385,0.62922003399962,2
low contrast,4,161,928.904577788359,0.595993691045335,2,1686.22349785278,0.486347986719282,1
short blonde hair,5,58,928.824162976495,0.595877085852108,2,1800.80011933425,0.673818451851261,2
(ulzzang-6500:0.7),16,50,928.598952636719,0.595527270272427,2,1697.07693847656,0.505778094180173,2
shadow,3,237,928.592454741273,0.595514996041561,2,1722.23924854134,0.549376162216235,2
v,3,73,928.467051884899,0.595232688731642,2,1726.91554406571,0.557360549394574,2
planet,3,52,928.383286109337,0.594987204114322,2,1795.58237163837,0.666300485445831,2
letterboxed,4,62,928.343653032857,0.594913558729126,2,1699.35242092994,0.509675162480131,2
moody,3,107,928.105047065521,0.594385766801888,2,1689.21169045707,0.491803882339223,1
(1boy),6,80,928.070282363892,0.594305984301259,2,1785.86712646484,0.651798481677642,2
alone,3,84,928.021420433408,0.594232338916063,2,1722.02220517113,0.548940427020492,2
blue_sky,5,70,928.017914254325,0.594220064685197,2,1772.71951817104,0.631742388442584,2
body,3,56,927.97280720302,0.594109596607403,2,1716.99386160714,0.540035472527203,2
backboob,5,51,927.86981679879,0.593931620259846,2,1867.572770661,0.757645311550665,3
deepthroat,4,113,927.624134975197,0.593477473717803,2,1697.82218838582,0.506938008997011,2
slim girl,4,58,927.54473456021,0.593268811793081,2,1719.80782975822,0.545172238144627,2
absurd res,4,185,927.462426427893,0.593158343715287,2,1729.57937506598,0.561693352890275,2
volumetric lighting,5,1483,927.405722254768,0.593017190060328,2,1753.40463909167,0.601081359739295,2
pointy_ears,6,64,927.247137069702,0.592685785826946,2,1800.0913848877,0.672904021651743,2
street,3,901,927.185793073275,0.592544632171987,2,1726.01367587175,0.555593060149868,2
leaves,3,66,927.034542661725,0.592268461977501,2,1696.57703006629,0.504937309365852,2
((paparazzi in the background)),8,250,927.015693725586,0.592243913515769,2,1769.19141650391,0.626083968013354,2
ejaculation,5,226,926.792210671754,0.591709984473098,2,1783.00391651255,0.647539323567137,2
heavy breathing,4,221,926.726954464459,0.591636339087902,2,1748.79014207659,0.592974230252297,2
clothes lift,4,130,926.693449988732,0.591574967933572,2,1712.06093468299,0.531590801691389,2
full-body shot,6,98,926.663971881477,0.591501322548376,2,1733.3716667331,0.568235517941857,2
3d,4,475,926.606543386359,0.591360168893417,2,1740.50303299753,0.579791706302204,2
(absurdres:1.3),10,127,926.577769602378,0.591329483316252,2,1710.11960199311,0.528233799549536,2
underwater,3,136,926.569901634665,0.591311071969953,2,1764.37409165326,0.618725566609182,2
